"id";"loan_amnt";"funded_amnt";"term";"int_rate";"installment";"grade";"emp_title";"emp_length";"home_ownership";"annual_inc";"verification_status";"issue_d";"loan_status";"desc";"title";"zip_code";"addr_state";"dti";"delinq_2yrs";"earliest_cr_line";"fico_range_low";"fico_range_high";"inq_last_6mths";"mths_since_last_delinq";"mths_since_last_record";"open_acc";"pub_rec";"revol_bal";"revol_util";"total_acc";"initial_list_status";"out_prncp";"out_prncp_inv";"total_pymnt";"total_pymnt_inv";"total_rec_prncp";"total_rec_int";"total_rec_late_fee";"recoveries";"collection_recovery_fee";"last_pymnt_d";"last_pymnt_amnt";"next_pymnt_d";"last_credit_pull_d";"last_fico_range_high";"last_fico_range_low";"collections_12_mths_ex_med";"mths_since_last_major_derog";"policy_code";"application_type";"annual_inc_joint";"dti_joint";"verification_status_joint";"acc_now_delinq";"tot_coll_amt";"tot_cur_bal";"open_acc_6m";"open_act_il";"open_il_12m";"open_il_24m";"mths_since_rcnt_il";"total_bal_il"
410;25000;25000;" 60 months";19.42;654.31;"D";"foreman";"8 years";"RENT";75000;"Verified";"18-Mar";"Charged Off";"";"Debt consolidation";"100xx";"NY";15.25;0;"14-Feb";730;734;2;0;"";10;0;11696;21.6;11;"w";0.0;0.0;2563.3;2563.3;1023.42;1539.88;0;0;0;"18-Aug";654.31;"";"19-Mar";569;565;0;"";1;"Individual";"";"";"";0;0;39653;4;1;1;1;4;27957
411;12000;12000;" 60 months";15.04;285.74;"C";"Owner ";"1 year";"RENT";67000;"Not Verified";"18-Mar";"Current";"";"Credit card refinancing";"939xx";"CA";23.2;0;"May-00";725;729;0;0;"";11;0;26768;48.5;27;"w";10259.16;10259.16;3333.63;3333.63;1740.84;1592.79;0;0;0;"19-Mar";285.74;"19-Apr";"19-Mar";684;680;0;"";1;"Individual";"";"";"";0;0;51580;1;2;0;1;17;24812
412;30000;30000;" 60 months";10.9;650.78;"B";"RN ";"2 years";"RENT";75000;"Not Verified";"18-Mar";"Current";"";"Credit card refinancing";"021xx";"MA";14.51;0;"Oct-92";740;744;0;0;"";7;0;35208;22.3;19;"w";25644.69;25644.69;7122.25;7122.25;4355.31;2766.94;0;0;0;"19-Feb";650.78;"19-Apr";"19-Mar";764;760;0;"";1;"Individual";"";"";"";0;0;41538;0;1;0;0;42;6330
413;35000;35000;" 36 months";15.04;1213.98;"C";"Registered Nurse";"7 years";"OWN";90000;"Not Verified";"18-Mar";"Current";"";"Debt consolidation";"480xx";"MI";16.56;0;"5-Dec";670;674;3;0;"";17;0;75676;75.6;44;"w";25916.5;25916.5;13295.29;13295.29;9083.5;4211.79;0;0;0;"19-Feb";1213.98;"19-Apr";"19-Mar";684;680;0;"";1;"Individual";"";"";"";0;0;406223;2;2;0;0;28;38652
414;10000;10000;" 60 months";9.43;209.68;"B";"Quality ambassador";"10+ years";"MORTGAGE";65000;"Not Verified";"18-Mar";"Fully Paid";"";"Home improvement";"648xx";"MO";10.97;0;"10-Nov";790;794;0;0;"";3;0;586;13.0;6;"w";0.0;0.0;10602.9055;10602.91;10000.0;602.91;0;0;0;"19-Jan";14.02;"";"18-Dec";749;745;0;"";1;"Joint App";"115000";"7.64";"Not Verified";0;0;182306;0;1;0;1;24;29405
415;16000;16000;" 60 months";24.84;468.13;"E";"Administrative Assistant";"3 years";"RENT";35000;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"021xx";"MA";10.94;0;"9-Sep";750;754;0;0;"";6;0;3535;16.4;21;"w";14327.78;14327.78;5105.27;5105.27;1672.22;3433.05;0;0;0;"19-Feb";468.13;"19-Apr";"19-Mar";749;745;0;"";1;"Joint App";"95000";"29.41";"Source Verified";0;0;19548;1;2;2;8;7;16013
416;32000;32000;" 36 months";7.96;1002.18;"A";"MHE 3";"1 year";"MORTGAGE";63000;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"322xx";"FL";30.19;0;"4-Jul";680;684;0;0;"67";14;1;7692;37.5;36;"w";23016.94;23016.94;11034.26;11034.26;8983.06;2051.2;0;0;0;"19-Mar";1002.18;"19-Apr";"19-Mar";674;670;0;"";1;"Joint App";"121000";"24.41";"Source Verified";0;0;156729;0;3;2;3;9;51736
417;10000;10000;" 60 months";10.9;216.93;"B";"Clerical";"10+ years";"OWN";41000;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"492xx";"MI";16.83;0;"7-Apr";700;704;1;0;"";17;0;9158;23.0;23;"w";8548.19;8548.19;2407.01;2407.01;1451.81;955.2;0;0;0;"19-Mar";216.93;"19-Apr";"19-Mar";759;755;0;"";1;"Individual";"";"";"";0;0;14843;2;2;1;1;9;5685
418;3025;3025;" 36 months";9.43;96.81;"B";"Teacher";"6 years";"MORTGAGE";55000;"Source Verified";"18-Mar";"Current";"";"Moving and relocation";"310xx";"GA";12.66;0;"6-Mar";725;729;0;35;"";8;0;1770;27.2;32;"f";2189.25;2189.25;1061.74;1061.74;835.75;225.99;0;0;0;"19-Feb";96.81;"19-Apr";"19-Mar";699;695;0;"";1;"Individual";"";"";"";0;0;229418;1;4;0;0;30;122587
419;8000;8000;" 36 months";7.34;248.27;"A";"Specialty Care Representative ";"3 years";"MORTGAGE";127000;"Not Verified";"18-Mar";"Current";"";"Home buying";"458xx";"OH";10.04;0;"3-Nov";725;729;1;26;"";12;0;13998;39.0;25;"w";5738.99;5738.99;2724.45;2724.45;2261.01;463.44;0;0;0;"19-Feb";248.27;"19-Apr";"19-Mar";719;715;0;"";1;"Individual";"";"";"";0;0;258563;2;5;0;1;16;43010
420;27250;27250;" 60 months";21.85;750.3;"D";"Performance Engineer";"3 years";"MORTGAGE";190000;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"945xx";"CA";15.53;1;"8-Mar";710;714;1;8;"";24;0;23814;30.1;50;"w";24185.73;24185.73;8187.14;8187.14;3064.27;5122.87;0;0;0;"19-Feb";750.3;"19-Apr";"19-Mar";699;695;0;"";1;"Individual";"";"";"";0;0;983015;0;8;0;2;17;106046
421;4000;4000;" 36 months";11.98;132.82;"B";"Bartender ";"4 years";"RENT";31000;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"142xx";"NY";20.05;0;"13-Jul";725;729;3;45;"";9;0;3605;16.7;13;"f";2925.69;2907.4;1455.7;1446.6;1074.31;381.39;0;0;0;"19-Feb";132.82;"19-Apr";"19-Mar";734;730;0;"";1;"Individual";"";"";"";0;0;21683;3;2;1;2;6;18078
422;18000;18000;" 36 months";10.9;588.45;"B";"Cabinet Specialist";"4 years";"MORTGAGE";61000;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"891xx";"NV";29.49;0;"7-Jun";675;679;1;0;"67";15;1;11525;33.4;30;"w";13107.36;13107.36;6451.15;6451.15;4892.64;1558.51;0;0;0;"19-Feb";588.45;"19-Apr";"19-Mar";674;670;0;"";1;"Individual";"";"";"";0;0;260559;1;3;1;2;6;44946
423;15000;15000;" 36 months";9.92;483.45;"B";"Quality Assurance Coordinator ";"10+ years";"MORTGAGE";92500;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"334xx";"FL";5.93;0;"4-Sep";685;689;2;0;"";12;0;14003;24.0;19;"w";10878.5;10878.5;5301.42;5301.42;4121.5;1179.92;0;0;0;"19-Feb";483.45;"19-Apr";"19-Mar";689;685;1;"";1;"Individual";"";"";"";0;3004;339266;1;0;0;0;26;0
424;20000;20000;" 36 months";13.58;679.48;"C";"President";"4 years";"MORTGAGE";125000;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"761xx";"TX";29.58;2;"Feb-86";675;679;1;11;"";8;0;79544;98.0;26;"w";14723.54;14723.54;7444.1;7444.1;5276.46;2167.64;0;0;0;"19-Feb";679.48;"19-Apr";"19-Mar";659;655;0;"14";1;"Individual";"";"";"";0;0;240096;0;2;0;2;18;17788
425;20000;20000;" 36 months";13.58;679.48;"C";"Sales  mgr";"10+ years";"MORTGAGE";62000;"Source Verified";"18-Mar";"Fully Paid";"";"Debt consolidation";"346xx";"FL";16.53;0;"5-Nov";685;689;0;44;"";8;0;19190;48.6;18;"f";0.0;0.0;20009.80556;19984.79;20000.0;9.81;0;0;0;"18-Apr";20039.99;"";"18-Aug";674;670;0;"";1;"Individual";"";"";"";0;0;148161;1;1;0;0;47;5769
426;30000;30000;" 36 months";6.07;913.61;"A";"Registered Nurse";"9 years";"OWN";110000;"Source Verified";"18-Mar";"Current";"";"Credit card refinancing";"957xx";"CA";22.81;1;"5-Oct";750;754;0;7;"";9;0;56122;50.8;20;"f";21404.33;21404.33;10029.48;10029.48;8595.67;1433.81;0;0;0;"19-Feb";913.61;"19-Apr";"19-Mar";719;715;0;"80";1;"Joint App";"185000";"15.15";"Source Verified";0;0;514737;0;3;1;1;12;56601
427;12000;12000;" 36 months";7.34;372.4;"A";"nurse";"5 years";"RENT";87000;"Not Verified";"18-Mar";"Current";"";"Credit card refinancing";"113xx";"NY";3.31;1;"7-Oct";710;714;0;21;"";16;0;9477;15.8;37;"w";8608.54;8608.54;4086.61;4086.61;3391.46;695.15;0;0;0;"19-Feb";372.4;"19-Apr";"19-Mar";714;710;0;"";1;"Individual";"";"";"";0;0;9477;1;0;0;0;26;0
428;13025;13025;" 60 months";28.72;411.23;"F";"Deputy/Sheriff";"6 years";"MORTGAGE";120000;"Verified";"18-Mar";"Current";"";"Debt consolidation";"211xx";"MD";36.95;0;"2-Oct";665;669;0;42;"";18;0;22411;78.5;32;"w";11789.68;11789.68;4481.97;4481.97;1235.32;3246.65;0;0;0;"19-Feb";411.23;"19-Apr";"19-Mar";664;660;0;"54";1;"Individual";"";"";"";0;0;385196;2;7;2;6;6;123790
429;30000;30000;" 60 months";17.47;753.18;"D";"";"";"RENT";42000;"Verified";"18-Mar";"Current";"";"Debt consolidation";"100xx";"NY";2.03;0;"Sep-82";690;694;0;24;"";2;0;1300;31.0;7;"w";26254.5;26254.5;8445.13;8445.13;3745.5;4699.63;0;0;0;"19-Mar";753.18;"19-Apr";"19-Mar";559;555;0;"";1;"Individual";"";"";"";0;0;1300;0;0;0;0;40;0
430;35000;35000;" 36 months";12.61;1172.73;"C";"Refining Engineer";"10+ years";"MORTGAGE";94000;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"410xx";"KY";18.74;1;"6-Dec";670;674;0;17;"";21;0;32677;65.5;36;"w";25665.48;25665.48;12862.97;12862.97;9334.52;3528.45;0;0;0;"19-Feb";1172.73;"19-Apr";"19-Mar";664;660;0;"";1;"Individual";"";"";"";0;0;145755;0;1;0;0;50;6613
431;5000;5000;" 36 months";7.34;155.17;"A";"";"";"OWN";59019;"Not Verified";"18-Mar";"Current";"";"Other";"590xx";"MT";16.27;0;"Dec-83";730;734;0;58;"";6;0;4540;23.9;21;"f";3586.86;3586.86;1702.79;1702.79;1413.14;289.65;0;0;0;"19-Feb";155.17;"19-Apr";"19-Mar";749;745;0;"";1;"Individual";"";"";"";0;0;175910;0;2;1;1;7;45577
432;15000;15000;" 36 months";6.71;461.18;"A";"LVN";"6 years";"MORTGAGE";140000;"Not Verified";"18-Mar";"Current";"";"Home improvement";"919xx";"CA";19.18;0;"8-Aug";725;729;0;0;"";17;0;32458;37.9;40;"w";10731.64;10731.64;5061.8;5061.8;4268.36;793.44;0;0;0;"19-Feb";461.18;"19-Apr";"19-Mar";734;730;0;"";1;"Individual";"";"";"";0;0;436273;1;3;0;0;25;46175
433;10000;10000;" 36 months";7.34;310.33;"A";"";"";"OWN";18993;"Verified";"18-Mar";"Current";"";"Home improvement";"286xx";"NC";2.34;0;"Jan-92";770;774;0;0;"";3;0;1570;9.0;7;"w";7173.82;7173.82;3405.47;3405.47;2826.18;579.29;0;0;0;"19-Feb";310.33;"19-Apr";"19-Mar";759;755;0;"";1;"Individual";"";"";"";0;0;1570;0;0;0;0;0;0
434;5600;5600;" 36 months";6.07;170.55;"A";"Activity Assistant";"< 1 year";"RENT";50000;"Not Verified";"18-Mar";"Current";"";"Other";"183xx";"PA";17.04;0;"Oct-71";720;724;0;25;"";16;0;2982;9.1;51;"w";3926.24;3926.24;1946.82;1946.82;1673.76;273.06;0;0;0;"19-Mar";200.0;"19-Apr";"19-Mar";714;710;0;"25";1;"Individual";"";"";"";0;0;15135;2;1;1;3;9;11353
435;14000;14000;" 36 months";6.71;430.43;"A";"Registered Nurse";"1 year";"RENT";97000;"Source Verified";"18-Mar";"Current";"";"Other";"079xx";"NJ";9.92;1;"11-Aug";685;689;0;13;"";14;0;5750;50.0;18;"w";9641.82;9641.82;5116.57;5116.57;4358.18;758.39;0;0;0;"19-Mar";430.43;"19-Apr";"19-Mar";679;675;0;"";1;"Individual";"";"";"";0;0;49594;0;10;0;1;17;43844
436;5000;5000;" 36 months";7.34;155.17;"A";"Electrician";"1 year";"RENT";43000;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"970xx";"OR";12.5;0;"10-May";780;784;0;0;"";4;0;1227;13.2;5;"w";3586.86;3586.86;1702.79;1702.79;1413.14;289.65;0;0;0;"19-Feb";155.17;"19-Apr";"19-Mar";619;615;0;"";1;"Individual";"";"";"";0;0;23692;0;1;0;1;13;22465
437;6000;6000;" 36 months";10.9;196.15;"B";"WAREHOUSE SUPERVISOR";"6 years";"MORTGAGE";91000;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"922xx";"CA";20.99;0;"4-Sep";670;674;1;0;"79";19;1;27702;56.2;32;"f";4369.11;4168.86;2152.03;2053.4;1630.89;521.14;0;0;0;"19-Feb";196.15;"19-Apr";"19-Mar";664;660;0;"";1;"Individual";"";"";"";0;0;333814;6;2;1;3;3;16025
438;12000;12000;" 36 months";17.47;430.65;"D";"office manager";"1 year";"RENT";58000;"Not Verified";"18-Mar";"Charged Off";"";"Credit card refinancing";"112xx";"NY";33.58;0;"12-Aug";720;724;1;0;"";8;0;9062;24.6;12;"f";0.0;0.0;2129.96;2125.52;1317.56;812.4;0;0;0;"18-Sep";430.65;"";"19-Feb";499;0;0;"";1;"Individual";"";"";"";0;0;25819;2;2;1;2;11;16757
439;10000;10000;" 36 months";6.07;304.54;"A";"";"";"MORTGAGE";65000;"Not Verified";"18-Mar";"Current";"";"Debt consolidation";"976xx";"OR";10.88;0;"Nov-93";730;734;0;0;"110";14;1;10712;21.4;20;"w";7134.74;7134.74;3343.2;3343.2;2865.26;477.94;0;0;0;"19-Feb";304.54;"19-Apr";"19-Mar";819;815;0;"";1;"Individual";"";"";"";0;0;238035;1;2;0;1;15;12244
440;5000;5000;" 36 months";17.47;179.44;"D";"";"";"OWN";18000;"Source Verified";"18-Mar";"Current";"";"Car financing";"377xx";"TN";10.07;0;"7-Feb";700;704;0;0;"";3;0;2098;52.5;7;"w";3737.62;3737.62;1976.27;1976.27;1262.38;713.89;0;0;0;"19-Mar";179.44;"19-Apr";"19-Mar";624;620;0;"";1;"Individual";"";"";"";0;0;2098;0;0;0;0;114;0
441;9000;9000;" 36 months";6.71;276.71;"A";"Manufacturing Manager";"10+ years";"MORTGAGE";178000;"Not Verified";"18-Mar";"Current";"";"Debt consolidation";"945xx";"CA";2.41;0;"May-98";695;699;0;103;"";8;0;10640;48.4;24;"w";6438.96;6438.96;3037.1;3037.1;2561.04;476.06;0;0;0;"19-Feb";276.71;"19-Apr";"19-Mar";714;710;0;"103";1;"Individual";"";"";"";0;0;766522;0;0;0;1;22;0
442;15000;15000;" 36 months";7.96;469.77;"A";"Electronic Technician";"10+ years";"RENT";120000;"Not Verified";"18-Mar";"Charged Off";"";"Debt consolidation";"657xx";"MO";22.69;0;"Dec-98";725;729;0;0;"";6;0;40054;59.3;30;"w";0.0;0.0;2335.58;2335.58;1876.07;459.51;0;0;0;"18-Sep";469.77;"";"19-Mar";544;540;0;"";1;"Individual";"";"";"";0;0;52589;0;1;0;0;25;12535
443;19200;19200;" 36 months";6.71;590.3;"A";"Market Business Manager";"10+ years";"MORTGAGE";80000;"Verified";"18-Mar";"Current";"";"Home improvement";"986xx";"WA";9.62;0;"1-Nov";710;714;1;0;"111";8;1;1330;9.4;17;"w";13736.62;13736.62;6478.99;6478.99;5463.38;1015.61;0;0;0;"19-Feb";590.3;"19-Apr";"19-Mar";774;770;0;"";1;"Joint App";"80000";"9.61";"Not Verified";0;0;278300;1;3;3;3;2;19584
444;5000;5000;" 36 months";17.47;179.44;"D";"Senior Driver";"4 years";"RENT";80000;"Source Verified";"18-Mar";"Current";"";"Major purchase";"104xx";"NY";1.17;0;"9-Jul";690;694;0;0;"";2;0;808;44.9;5;"w";3744.02;3744.02;1979.13;1979.13;1255.98;708.15;15;0;0;"19-Mar";179.44;"19-Apr";"19-Mar";604;600;0;"";1;"Individual";"";"";"";0;0;808;0;0;0;1;19;0
445;40000;40000;" 60 months";13.58;922.05;"C";"DIRECTOR OR NURSING";"< 1 year";"MORTGAGE";70000;"Not Verified";"18-Mar";"Current";"";"Home improvement";"704xx";"LA";10.92;0;"May-93";690;694;1;61;"74";12;1;4742;26.6;24;"w";34534.48;34534.48;10248.17;10248.17;5465.52;4782.65;0;0;0;"19-Mar";922.05;"19-Apr";"19-Mar";799;795;0;"61";1;"Joint App";"220000";"20.63";"Not Verified";0;0;273564;0;1;0;1;13;26112
446;16000;16000;" 36 months";11.98;531.28;"B";"A/R Manager";"10+ years";"MORTGAGE";65100;"Source Verified";"18-Mar";"Current";"";"Home improvement";"850xx";"AZ";26.49;0;"1-Dec";720;724;0;0;"";16;0;24260;36.4;28;"w";11702.74;11702.74;5822.78;5822.78;4297.26;1525.52;0;0;0;"19-Feb";531.28;"19-Apr";"19-Mar";729;725;0;"";1;"Individual";"";"";"";0;0;207036;1;1;1;3;11;35968
447;15000;15000;" 60 months";10.9;325.39;"B";"Foreman";"1 year";"MORTGAGE";120000;"Not Verified";"18-Mar";"Current";"";"Other";"956xx";"CA";9.34;1;"2-Nov";710;714;0;19;"";5;0;1220;10.4;14;"w";12822.91;12822.91;3561.12;3561.12;2177.09;1384.03;0;0;0;"19-Feb";325.39;"19-Apr";"19-Mar";664;660;0;"109";1;"Individual";"";"";"";0;0;76989;0;2;0;2;16;31714
448;5000;5000;" 36 months";7.96;156.59;"A";"Silkscreen";"10+ years";"OWN";33600;"Not Verified";"18-Mar";"Current";"";"Debt consolidation";"751xx";"TX";2.36;0;"11-Nov";710;714;0;0;"";5;0;1855;26.5;7;"w";3596.41;3596.41;1718.07;1718.07;1403.59;314.48;0;0;0;"19-Feb";156.59;"19-Apr";"19-Mar";689;685;0;"";1;"Individual";"";"";"";0;0;1855;0;0;0;0;0;0
449;14400;14400;" 36 months";9.92;464.11;"B";"Regional Mgr";"6 years";"OWN";150000;"Source Verified";"18-Mar";"Current";"";"Home improvement";"778xx";"TX";13.97;0;"9-Aug";665;669;0;64;"";5;0;19355;86.8;11;"w";10443.38;10443.38;5089.34;5089.34;3956.62;1132.72;0;0;0;"19-Feb";464.11;"19-Apr";"19-Mar";644;640;0;"64";1;"Individual";"";"";"";0;0;39180;0;2;0;2;14;19825
450;40000;40000;" 36 months";9.43;1280.01;"B";"Senior Design Engineer";"10+ years";"MORTGAGE";130000;"Source Verified";"18-Mar";"Fully Paid";"";"Debt consolidation";"982xx";"WA";8.66;0;"Aug-95";720;724;0;0;"";10;0;22669;43.7;18;"w";0.0;0.0;41719.86816;41719.87;40000.0;1719.87;0;0;0;"18-Sep";36641.74;"";"19-Jan";749;745;0;"";1;"Individual";"";"";"";0;0;502781;0;2;1;2;8;44459
451;36000;36000;" 60 months";11.98;800.44;"B";"Driver";"3 years";"RENT";80000;"Source Verified";"18-Mar";"Current";"";"Major purchase";"328xx";"FL";6.37;0;"9-Jan";715;719;0;44;"";12;0;1773;4.4;15;"w";30898.99;30898.99;8756.92;8756.92;5101.01;3655.91;0;0;0;"19-Feb";800.44;"19-Apr";"19-Mar";724;720;0;"44";1;"Individual";"";"";"";0;0;25275;0;7;0;0;95;23502
452;5000;5000;" 36 months";13.58;169.87;"C";"Senior Project Manager";"4 years";"MORTGAGE";139000;"Verified";"18-Mar";"Current";"";"Moving and relocation";"300xx";"GA";18.26;0;"2-Oct";695;699;1;0;"117";29;1;20618;23.8;53;"f";3681.37;3662.96;1864.85;1855.53;1318.63;546.22;0;0;0;"19-Mar";169.87;"19-Apr";"19-Mar";689;685;0;"";1;"Joint App";"233000";"23.15";"Verified";0;0;460299;1;11;4;6;3;94441
453;15000;15000;" 36 months";5.31;451.66;"A";"Sectretary IV";"10+ years";"MORTGAGE";35553;"Not Verified";"18-Mar";"Current";"";"Home improvement";"737xx";"OK";21.07;0;"Feb-90";825;829;0;0;"";6;0;25;0.3;13;"w";10666.84;10666.84;4959.41;4959.41;4333.16;626.25;0;0;0;"19-Feb";451.66;"19-Apr";"19-Mar";814;810;0;"";1;"Joint App";"91627.5";"8.75";"Not Verified";0;0;86396;0;1;1;1;12;35668
454;8400;8400;" 36 months";12.61;281.46;"C";"Semiconductor Operator II";"7 years";"RENT";44714;"Verified";"18-Mar";"Current";"";"Debt consolidation";"275xx";"NC";34.03;0;"Aug-94";685;689;0;75;"";8;0;22206;97.0;11;"w";6159.66;6159.66;3084.29;3084.29;2240.34;843.95;0;0;0;"19-Feb";281.46;"19-Apr";"19-Mar";624;620;0;"117";1;"Joint App";"61713.77";"27.71";"Source Verified";0;0;23820;0;2;0;0;32;1614
455;6000;6000;" 36 months";11.98;199.23;"B";"";"";"MORTGAGE";19092;"Verified";"18-Mar";"Late (31-120 days)";"";"Credit card refinancing";"737xx";"OK";6.22;0;"Sep-69";670;674;0;0;"";5;0;3355;45.3;7;"f";4845.63;4643.72;1585.85;1519.77;1154.37;431.48;0;0;0;"18-Dec";199.23;"19-Apr";"19-Mar";669;665;1;"";1;"Individual";"";"";"";0;178;3355;1;0;0;0;112;0
456;18400;18400;" 36 months";6.07;560.35;"A";"Welder";"10+ years";"MORTGAGE";55000;"Not Verified";"18-Mar";"Fully Paid";"";"Other";"688xx";"NE";21.08;0;"Mar-97";795;799;1;0;"";12;0;2161;5.8;32;"w";0.0;0.0;19050.066;19050.07;18400.0;650.07;0;0;0;"18-Nov";15700.38;"";"19-Feb";744;740;0;"";1;"Joint App";"85000";"15.78";"Not Verified";0;0;146741;3;2;1;3;1;20532
457;32000;32000;" 60 months";5.31;608.44;"A";"Quality Assurance ";"10+ years";"MORTGAGE";78000;"Source Verified";"18-Mar";"Current";"";"Credit card refinancing";"341xx";"FL";17.6;0;"6-Jun";730;734;0;0;"";11;0;31299;40.5;36;"w";26749.62;26749.62;6673.96;6673.96;5250.38;1423.58;0;0;0;"19-Feb";608.44;"19-Apr";"19-Mar";744;740;0;"";1;"Individual";"";"";"";0;0;372853;0;3;1;5;7;32054
458;6000;6000;" 36 months";7.34;186.2;"A";"Claims Rep";"10+ years";"MORTGAGE";50000;"Source Verified";"18-Mar";"Fully Paid";"";"Credit card refinancing";"339xx";"FL";7.31;4;"Feb-00";680;684;1;7;"";10;0;4998;21.3;33;"w";0.0;0.0;6193.794085;6193.79;6000.0;193.79;0;0;0;"18-Nov";14.09;"";"18-Dec";704;700;1;"64";1;"Individual";"";"";"";0;17086;188535;3;1;1;3;5;108931
459;15000;15000;" 36 months";17.47;538.31;"D";"A/P Administrator";"10+ years";"OWN";35000;"Verified";"18-Mar";"Current";"";"Debt consolidation";"762xx";"TX";35.73;0;"May-97";690;694;0;0;"";11;0;13213;42.8;18;"w";11213.02;11213.02;5892.29;5892.29;3786.98;2105.31;0;0;0;"19-Mar";538.31;"19-Apr";"19-Mar";794;790;0;"";1;"Individual";"";"";"";0;0;44148;1;1;1;1;6;30935
460;24000;24000;" 36 months";9.92;773.52;"B";"Police Officer";"10+ years";"MORTGAGE";120000;"Source Verified";"18-Mar";"Current";"";"Credit card refinancing";"115xx";"NY";25.05;0;"5-Sep";700;704;0;0;"";20;0;44223;71.1;27;"f";17407.13;17207.68;8482.27;8385.08;6592.87;1889.4;0;0;0;"19-Feb";773.52;"19-Apr";"19-Mar";674;670;0;"";1;"Individual";"";"";"";0;0;646007;0;3;0;2;20;70436
461;40000;40000;" 60 months";9.92;848.31;"B";"Editor";"3 years";"RENT";84000;"Verified";"18-Mar";"Current";"";"Debt consolidation";"787xx";"TX";20.73;0;"Oct-00";730;734;0;59;"";10;0;5560;18.4;32;"w";34064.63;34064.63;9287.32;9287.32;5935.37;3351.95;0;0;0;"19-Feb";848.31;"19-Apr";"19-Mar";759;755;0;"74";1;"Joint App";"154000";"13.17";"Verified";0;0;76073;0;4;2;5;8;70513
462;7775;7775;" 36 months";17.47;279.03;"D";"site manager";"10+ years";"MORTGAGE";48000;"Not Verified";"18-Mar";"Current";"";"Debt consolidation";"321xx";"FL";30.83;0;"5-Sep";680;684;0;0;"111";20;1;26024;52.8;44;"w";5812.01;5812.01;3054.24;3054.24;1962.99;1091.25;0;0;0;"19-Mar";279.03;"19-Apr";"19-Mar";674;670;0;"";1;"Joint App";"60500";"25.65";"Not Verified";0;0;240498;0;2;0;2;16;21475
463;5300;5300;" 36 months";10.9;173.27;"B";"Information Systems Analyst";"2 years";"RENT";96200;"Not Verified";"18-Mar";"Current";"";"Debt consolidation";"951xx";"CA";18.8;0;"Oct-90";675;679;0;0;"73";18;1;11168;48.3;39;"w";3859.34;3859.34;1899.55;1899.55;1440.66;458.89;0;0;0;"19-Feb";173.27;"19-Apr";"19-Mar";684;680;0;"";1;"Individual";"";"";"";0;0;48568;2;2;0;2;19;37400
464;10000;10000;" 36 months";6.71;307.45;"A";"RN ";"10+ years";"OWN";55000;"Source Verified";"18-Mar";"Current";"";"Other";"186xx";"PA";38.2;0;"Nov-84";730;734;0;0;"";27;0;51681;43.7;40;"f";7154.46;7154.46;3374.49;3374.49;2845.54;528.95;0;0;0;"19-Feb";307.45;"19-Apr";"19-Mar";764;760;0;"";1;"Individual";"";"";"";0;0;62054;0;2;0;0;94;10373
465;12000;12000;" 36 months";9.92;386.76;"B";"MANAGER";"6 years";"MORTGAGE";50000;"Verified";"18-Mar";"Current";"";"Car financing";"462xx";"IN";29.48;0;"2-Mar";710;714;0;75;"";9;0;16601;48.0;15;"f";8702.8;8503.36;4241.13;4143.94;3297.2;943.93;0;0;0;"19-Feb";386.76;"19-Apr";"19-Mar";734;730;0;"";1;"Individual";"";"";"";0;0;96909;0;1;0;0;40;17660
466;30000;30000;" 60 months";9.92;636.24;"B";"Agent";"10+ years";"MORTGAGE";105000;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"253xx";"WV";39.99;0;"Jun-95";710;714;0;0;"";21;0;82164;66.3;39;"w";25548.39;25548.39;6965.57;6965.57;4451.61;2513.96;0;0;0;"19-Feb";636.24;"19-Apr";"19-Mar";699;695;0;"";1;"Joint App";"185000";"28.16";"Source Verified";0;0;274507;0;2;0;0;38;24244
467;10000;10000;" 36 months";7.34;310.33;"A";"Owner";"10+ years";"OWN";90000;"Source Verified";"18-Mar";"Current";"";"Home buying";"016xx";"MA";2.39;0;"Jul-94";705;709;0;0;"";8;0;1891;9.7;9;"w";7173.82;7173.82;3405.47;3405.47;2826.18;579.29;0;0;0;"19-Feb";310.33;"19-Apr";"19-Mar";629;625;0;"";1;"Individual";"";"";"";0;1853;1891;1;0;0;0;0;0
468;2700;2700;" 36 months";9.43;86.41;"B";"Driver";"4 years";"MORTGAGE";25000;"Not Verified";"18-Mar";"Current";"";"Home improvement";"062xx";"CT";6.09;1;"1-Jan";665;669;0;21;"";6;0;2761;37.3;34;"w";1954.03;1954.03;947.68;947.68;745.97;201.71;0;0;0;"19-Feb";86.41;"19-Apr";"19-Mar";699;695;0;"31";1;"Individual";"";"";"";0;0;2761;0;0;1;1;11;0
